Annotated Name,Tip Label 160511,Species ,Extraction #,PHLAWD,DNA Log Species Name,Collection #,ID for database,Date Collected,Summit,Occurrence,Range,Meadow,Locality Detail,Elevation (ft.),WGS N,WGS W,Leaf Sample
NA,NA,NA,NA,Micranthes_ferruginea,Saxifraga ferruginea,Marx 2013-176,Saxifraga ferruginea,25-Jul-13,Castle Peak,1, White Cloud Mountains,0,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,11815,44.04019,114.58878,1
Polemonium_viscosum,Polemonium_viscosum_14271,Polemonium_viscosum,14271,Polemonium_viscosum,Polemonium viscosum,Marx 2013-177,Polemonium viscosum,25-Jul-13,Castle Peak,1, White Cloud Mountains,0,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,11815,44.04019,114.58878,1
Sedum_debile,Sedum_debile_14272,Sedum_debile,14272,,Sedum debile,Marx 2013-178,Sedum debile,25-Jul-13,Castle Peak,1, White Cloud Mountains,0,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,11815,44.04019,114.58878,1
Antennaria_rosea,Antennaria_rosea_14273,Antennaria_rosea,14273,Antennaria_rosea,Antennaria rosea,Marx 2013-179,Antennaria rosea,25-Jul-13,Castle Peak,1, White Cloud Mountains,0,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,11815,44.04019,114.58878,1
Haplopappus_macronema,Haplopappus_macronema_14274,Haplopappus_macronema,14274,,Haplopappus macronema,Marx 2013-180,Haplopappus macronema,25-Jul-13,Castle Peak,1, White Cloud Mountains,0,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,11815,44.04019,114.58878,1
Senecio_fremontii,Senecio_fremontii_14275,Senecio_fremontii,14275,,Senecio fremontii,Marx 2013-181,Senecio fremontii,25-Jul-13,Castle Peak,1, White Cloud Mountains,0,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,11815,44.04019,114.58878,1
Hulsea_algida,Hulsea_algida_14276,Hulsea_algida,14276,Hulsea_algida,Hulsea algida,Marx 2013-182,Hulsea algida,25-Jul-13,Castle Peak,1, White Cloud Mountains,0,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,11815,44.04019,114.58878,1
Senecio_werneriifolius,Senecio_werneriifolius_14277,Senecio_werneriifolius,14277,,Senecio werneriifolius,Marx 2013-183,Senecio werneriifolius,25-Jul-13,Castle Peak,1, White Cloud Mountains,0,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,11815,44.04019,114.58878,1
Stenotus_acaulis,Stenotus_acaulis_14278,Stenotus_acaulis,14278,Stenotus_acaulis,Stenotus acaulis,Marx 2013-184,Stenotus acaulis,25-Jul-13,Castle Peak,1, White Cloud Mountains,0,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,11815,44.04019,114.58878,1
Penstemon_montanus_var_idahoensis,Penstemon_montanus_var_idahoensis_14279,Penstemon_montanus_var_idahoensis,14279,Penstemon_montanus,Penstemon montanus var. idahoensis,Marx 2013-185,Penstemon montanus var. idahoensis,25-Jul-13,Castle Peak,1, White Cloud Mountains,0,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,11815,44.04019,114.58878,1
Eriogonum_ovalifolium,Eriogonum_ovalifolium_14280,Eriogonum_ovalifolium,14280,Eriogonum_ovalifolium,Eriogonum ovalifolium,Marx 2013-186,Eriogonum ovalifolium ,25-Jul-13,Castle Peak,1, White Cloud Mountains,0,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,11815,44.04019,114.58878,1
Poa_sp,Unknown_14281,Unknown,14281,,Unknown,Marx 2013-187,NA,25-Jul-13,Castle Peak,1, White Cloud Mountains,0,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,11815,44.04019,114.58878,1
Poa_sp,Unknown_14282,Unknown,14282,,Unknown,Marx 2013-188,NA,25-Jul-13,Castle Peak,1, White Cloud Mountains,0,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,11815,44.04019,114.58878,1
Chaenactis_alpina,Chaenactis_alpina_14283,Chaenactis_alpina,14283,,Chaenactis alpina,Marx 2013-189,Chaenactis alpina,25-Jul-13,Castle Peak,1, White Cloud Mountains,0,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,11815,44.04019,114.58878,1
Artemisia_dracunculus,Artemisia_dracunculus_14284,Artemisia_dracunculus,14284,Artemisia_dracunculus,Artemisia dracunculus,Marx 2013-190,Artemisia dracunculus,25-Jul-13,Castle Peak,1, White Cloud Mountains,0,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,11815,44.04019,114.58878,1
Juniperus_communis,Juniperus_communis_14285,Juniperus_communis,14285,Juniperus_communis,Juniperus communis,Marx 2013-191,Juniperus communis ,25-Jul-13,Castle Peak,1, White Cloud Mountains,0,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,11815,44.04019,114.58878,1
Lupinus_argenteus_var_depressus,Lupinus_argenteus_var_depressus_14286,Lupinus_argenteus_var_depressus,14286,Lupinus_argenteus,Lupinus argenteus var. depressus ,Marx 2013-192,Lupinus argenteus var. depressus ,25-Jul-13,Castle Peak,1, White Cloud Mountains,0,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,11815,44.04019,114.58878,1
Achillea_millefolium_var_alpicola,Achillea_millefolium_var_alpicola_14287,Achillea_millefolium_var_alpicola,14287,Achillea_millefolium,Achillea millefolium var. alpicola,Marx 2013-193,Achillea millefolium var. alpicola,25-Jul-13,Castle Peak,1, White Cloud Mountains,0,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,11815,44.04019,114.58878,1
Cirsium_subniveum,Cirsium_subniveum_14288,Cirsium_subniveum,14288,Cirsium_subniveum,Cirsium subniveum,Marx 2013-194,Cirsium subniveum,25-Jul-13,Castle Peak,1, White Cloud Mountains,0,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,11815,44.04019,114.58878,1
NA,NA,NA,NA,,NA,Marx 2013-195,Arabis c.f lemmonii,25-Jul-13,Castle Peak,1,White Cloud Mountains,0,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,11815,44.04019,114.58878,1
NA,NA,NA,NA,,NA,Marx 2013-196,Arabis microphylla,25-Jul-13,Castle Peak,1,White Cloud Mountains,0,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,11815,44.04019,114.58878,0
NA,NA,NA,NA,,NA,Marx 2013-197,Draba c.f. stenoloba,25-Jul-13,Castle Peak,1,White Cloud Mountains,0,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,11815,44.04019,114.58878,1
NA,NA,NA,NA,,NA,Marx 2013-417,Arnica latifolia,25-Jul-13,Castle Peak,1,White Cloud Mountains,0,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,11815,44.04019,114.58878,1
NA,NA,NA,NA,,Haplopappus suffruticosus,Marx 2013-419,Haplopappus suffruticosus,25-Jul-13,Castle Peak,1,White Cloud Mountains,0,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,11815,44.04019,114.58878,1
Castilleja_cusickii,Castilleja_cusickii_14368,Castilleja_cusickii,14368,Castilleja_cusickii,Castilleja cusickii,Marx 2013-198,Castilleja cusickii,7-Aug-13,Salzburger Spitzl,1,Pioneer Mountians,1,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Meadow below treeline,9777,43.76392,114.16531,1
Castilleja_miniata,Castilleja_miniata_14369,Castilleja_miniata,14369,Castilleja_miniata,Castilleja miniata,Marx 2013-199a,Castilleja miniata,7-Aug-13,Salzburger Spitzl,1,Pioneer Mountians,1,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Meadow above treeline,10089,43.76619,114.15839,1
Castilleja_rhexiifolia,Castilleja_rhexiifolia_14406,Castilleja_rhexiifolia,14406,Castilleja_rhexiifolia,Castilleja rhexiifolia,Marx 2013-199b,Castilleja rhexiifolia,7-Aug-13,Salzburger Spitzl,1,Pioneer Mountians,1,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Meadow above treeline,10089,43.76619,114.15839,1
Parnassia_fimbriata,Parnassia_fimbriata_14370,Parnassia_fimbriata,14370,Parnassia_fimbriata,Parnassia fimbriata,Marx 2013-200,Parnassia fimbriata,7-Aug-13,Salzburger Spitzl,1,Pioneer Mountians,1,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Meadow above treeline,10089,43.76619,114.15839,1
Poa_sp,Unknown_14407,Unknown,14407,,Unknown,Marx 2013-201,NA,7-Aug-13,Salzburger Spitzl,1,Pioneer Mountians,1,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Meadow above treeline,10089,43.76619,114.15839,1
Lupinus_argenteus_var_depressus,Lupinus_argenteus_var_depressus_14408,Lupinus_argenteus_var_depressus,14408,Lupinus_argenteus,Lupinus argenteus var. depressus ,Marx 2013-202,Lupinus argenteus var. depressus ,7-Aug-13,Salzburger Spitzl,1,Pioneer Mountians,1,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Meadow above treeline,10089,43.76619,114.15839,1
Epilobium_alpinum,Epilobium_alpinum_14409,Epilobium_alpinum,14409,,Epilobium alpinum,Marx 2013-203,Epilobium alpinum,7-Aug-13,Salzburger Spitzl,1,Pioneer Mountians,1,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Meadow above treeline,10089,43.76619,114.15839,1
Pedicularis_groenlandica,Pedicularis_groenlandica_14410,Pedicularis_groenlandica,14410,Pedicularis_groenlandica,Pedicularis groenlandica,Marx 2013-204,Pedicularis groenlandica,7-Aug-13,Salzburger Spitzl,1,Pioneer Mountians,1,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Meadow above treeline,10089,43.76619,114.15839,1
Poa_sp,Unknown_14411,Unknown,14411,,Unknown,Marx 2013-205,NA,7-Aug-13,Salzburger Spitzl,1,Pioneer Mountians,1,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Meadow above treeline,10089,43.76619,114.15839,1
Phyllodoce_empetriformis,Phyllodoce_empetriformis_14412,Phyllodoce_empetriformis,14412,Phyllodoce_empetriformis,Phyllodoce empetriformis,Marx 2013-206,Phyllodoce empetriformis,7-Aug-13,Salzburger Spitzl,1,Pioneer Mountians,1,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Meadow above treeline,10089,43.76619,114.15839,1
Erythranthe_tilingii,Erythranthe_tilingii_14413,Erythranthe_tilingii,14413,Erythranthe_tilingii,Erythranthe tilingii,Marx 2013-207,Erythranthe tilingii,7-Aug-13,Salzburger Spitzl,1,Pioneer Mountians,1,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Meadow above treeline,10089,43.76619,114.15839,1
Gentiana_calycosa,Gentiana_calycosa_14414,Gentiana_calycosa,14414,,Gentiana calycosa,Marx 2013-208,Gentiana calycosa,7-Aug-13,Salzburger Spitzl,1,Pioneer Mountians,1,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Meadow above treeline,10089,43.76619,114.15839,1
Dasiphora_fruticosa,Dasiphora_fruticosa_14415,Dasiphora_fruticosa,14415,Dasiphora_fruticosa,Dasiphora fruticosa,Marx 2013-209,Dasiphora fruticosa,7-Aug-13,Salzburger Spitzl,1,Pioneer Mountians,1,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Meadow above treeline,10089,43.76619,114.15839,1
Arnica_chamissonis,Arnica_chamissonis_14416,Arnica_chamissonis,14416,,Arnica chamissonis,Marx 2013-210,Arnica chamissonis,7-Aug-13,Salzburger Spitzl,1,Pioneer Mountians,1,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Meadow above treeline,10089,43.76619,114.15839,1
Bistorta_bistortoides,Bistorta_bistortoides_14417,Bistorta_bistortoides,14417,Bistorta_vivipara,Bistorta bistortoides,Marx 2013-211,Bistorta bistortoides,7-Aug-13,Salzburger Spitzl,1,Pioneer Mountians,1,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Meadow above treeline,10089,43.76619,114.15839,1
Antennaria_corymbosa,Antennaria_corymbosa_14418,Antennaria_corymbosa,14418,Antennaria_corymbosa,Antennaria corymbosa,Marx 2013-212,Antennaria corymbosa,7-Aug-13,Salzburger Spitzl,1,Pioneer Mountians,1,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Meadow above treeline,10089,43.76619,114.15839,1
Solidago_multiradiata,Solidago_multiradiata_14419,Solidago_multiradiata,14419,Solidago_multiradiata,Solidago multiradiata,Marx 2013-213,Solidago multiradiata,7-Aug-13,Salzburger Spitzl,1,Pioneer Mountians,1,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Meadow above treeline,10089,43.76619,114.15839,1
Aster_occidentalis_var_occidentalis,Aster_occidentalis_var_occidentalis_14420,Aster_occidentalis_var_occidentalis,14420,,Aster occidentalis var. occidentalis,Marx 2013-214,Aster occidentalis var. occidentalis,7-Aug-13,Salzburger Spitzl,1,Pioneer Mountians,1,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Meadow above treeline,10089,43.76619,114.15839,1
Salix_arctica,Salix_arctica_14421,Salix_arctica,14421,Salix_arctica,Salix arctica,Marx 2013-215,Salix arctica,7-Aug-13,Salzburger Spitzl,1,Pioneer Mountians,1,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Meadow above treeline,10089,43.76619,114.15839,1
Phyllodoce_empetriformis,Phyllodoce_empetriformis_14422,Phyllodoce_empetriformis,14422,Phyllodoce_empetriformis,Phyllodoce empetriformis,Marx 2013-216,Phyllodoce empetriformis,7-Aug-13,Salzburger Spitzl,1,Pioneer Mountians,1,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Meadow above treeline,10089,43.76619,114.15839,1
Poa_sp,Unknown_14423,Unknown,14423,,Unknown,Marx 2013-217,NA,7-Aug-13,Salzburger Spitzl,1,Pioneer Mountians,1,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Meadow above treeline,10089,43.76619,114.15839,1
Saxifraga_mertensiana,Saxifraga_mertensiana_14424,Saxifraga_mertensiana,14424,Saxifraga_mertensiana,Saxifraga mertensiana,Marx 2013-218,Saxifraga mertensiana,7-Aug-13,Salzburger Spitzl,1,Pioneer Mountians,1,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Meadow above treeline,10089,43.76619,114.15839,1
Sibbaldia_procumbens,Sibbaldia_procumbens_14425,Sibbaldia_procumbens,14425,Sibbaldia_procumbens,Sibbaldia procumbens,Marx 2013-219,Sibbaldia procumbens,7-Aug-13,Salzburger Spitzl,1,Pioneer Mountians,1,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Meadow above treeline,10089,43.76619,114.15839,1
NA,NA,NA,NA,,NA,Marx 2013-220,NA,7-Aug-13,Salzburger Spitzl,1,Pioneer Mountians,1,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Meadow above treeline,10089,43.76619,114.15839,0
NA,NA,NA,NA,,NA,Marx 2013-221,Eremogone congesta,7-Aug-13,Salzburger Spitzl,1,Pioneer Mountians,1,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Meadow above treeline,10089,43.76619,114.15839,0
Potentilla_glaucophylla_var_glaucophylla,Potentilla_glaucophylla_var_glaucophylla_14426,Potentilla_glaucophylla_var_glaucophylla,14426,Potentilla_glaucophylla,Potentilla glaucophylla var. glaucophylla,Marx 2013-222,Potentilla glaucophylla var. glaucophylla,7-Aug-13,Salzburger Spitzl,1,Pioneer Mountians,0,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Tallus down from summit,11600,43.77446,114.15942,1
Astragalus_alpinus,Astragalus_alpinus_14427,Astragalus_alpinus,14427,Astragalus_alpinus,Astragalus alpinus,Marx 2013-223,Astragalus alpinus,7-Aug-13,Salzburger Spitzl,1,Pioneer Mountians,0,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Tallus down from summit,11600,43.77446,114.15942,1
Aquilegia_flavescens,Aquilegia_flavescens_14428,Aquilegia_flavescens,14428,Aquilegia_flavescens,Aquilegia flavescens,Marx 2013-224,Aquilegia flavescens,7-Aug-13,Salzburger Spitzl,1,Pioneer Mountians,0,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Tallus down from summit,11600,43.77446,114.15942,1
NA,NA,NA,NA,Cryptogramma_crispa,Cryptogramma crispa,Marx 2013-225,Cryptogramma crispa,7-Aug-13,Salzburger Spitzl,1,Pioneer Mountians,0,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Tallus down from summit,11600,43.77446,114.15942,1
NA,NA,NA,NA,,NA,Marx 2013-226,Aster foliaceus var. apricus,7-Aug-13,Salzburger Spitzl,1,Pioneer Mountians,0,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Tallus down from summit,11600,43.77446,114.15942,0
Aster_foliaceus_var_apricus,Aster_foliaceus_var_apricus_14430,Aster_foliaceus_var_apricus,14430,Symphyotrichum_foliaceum,Aster foliaceus var. apricus,Marx 2013-227,Aster foliaceus var. apricus,7-Aug-13,Salzburger Spitzl,1,Pioneer Mountians,0,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Tallus down from summit,11600,43.77446,114.15942,1
Achillea_millefolium_var_alpicola,Achillea_millefolium_var_alpicola_14431,Achillea_millefolium_var_alpicola,14431,Achillea_millefolium,Achillea millefolium var. alpicola,Marx 2013-228,Achillea millefolium var. alpicola,7-Aug-13,Salzburger Spitzl,1,Pioneer Mountians,0,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Tallus down from summit,11600,43.77446,114.15942,1
Bistorta_bistortoides,Bistorta_bistortoides_14432,Bistorta_bistortoides,14432,Bistorta_vivipara,Bistorta bistortoides,Marx 2013-229,Bistorta bistortoides,7-Aug-13,Salzburger Spitzl,1,Pioneer Mountians,0,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Tallus down from summit,11600,43.77446,114.15942,1
Chaenactis_alpina,Chaenactis_alpina_14433,Chaenactis_alpina,14433,,Chaenactis alpina,Marx 2013-230,Chaenactis alpina,7-Aug-13,Salzburger Spitzl,1,Pioneer Mountians,0,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Tallus down from summit,11600,43.77446,114.15942,1
Cistanthe_umbellata,Cistanthe_umbellata_14434,Cistanthe_umbellata,14434,Calyptridium_umbellatum,Cistanthe umbellata,Marx 2013-231,Cistanthe umbellata,7-Aug-13,Salzburger Spitzl,1,Pioneer Mountians,0,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Tallus down from summit,11600,43.77446,114.15942,1
Cirsium_scariosum,Cirsium_scariosum_14435,Cirsium_scariosum,14435,Cirsium_scariosum,Cirsium scariosum,Marx 2013-232,Cirsium scariosum,7-Aug-13,Salzburger Spitzl,1,Pioneer Mountians,0,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Tallus down from summit,11600,43.77446,114.15942,1
Ribes_lacustre,Ribes_lacustre_14436,Ribes_lacustre,14436,Ribes_lacustre,Ribes lacustre,Marx 2013-233,Ribes lacustre,7-Aug-13,Salzburger Spitzl,1,Pioneer Mountians,0,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Tallus down from summit,11600,43.77446,114.15942,1
Eremogone_aculeata,Eremogone_aculeata_14438,Eremogone_aculeata,14438,,Potentilla?,Marx 2013-234,MISSING PRESSED: POLEM?,7-Aug-13,Salzburger Spitzl,1,Pioneer Mountians,0,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Tallus down from summit,11600,43.77446,114.15942,1
Poa_sp,Unknown_14439,Unknown,14439,Eremogone_aculeata,Eremogone aculeata,Marx 2013-235,Eremogone aculeata,7-Aug-13,Salzburger Spitzl,1,Pioneer Mountians,0,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Tallus down from summit,11600,43.77446,114.15942,1
NA,NA,NA,NA,,Unknown,Marx 2013-236,NA,7-Aug-13,Salzburger Spitzl,1,Pioneer Mountians,0,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Tallus down from summit,11600,43.77446,114.15942,1
NA,NA,NA,NA,,NA,Marx 2013-237,NA,7-Aug-13,Salzburger Spitzl,1,Pioneer Mountians,0,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Tallus down from summit,11600,43.77446,114.15942,0
Luzula_sp,Juncus_sp_14440,Juncus_sp,14440,,Juncus sp.,Marx 2013-238,NA,7-Aug-13,Salzburger Spitzl,1,Pioneer Mountians,0,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Tallus down from summit,11600,43.77446,114.15942,1
NA,NA,NA,NA,,Epilobium alpinum,Marx 2013-239,Epilobium alpinum,7-Aug-13,Salzburger Spitzl,1,Pioneer Mountians,0,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Tallus down from summit,11600,43.77446,114.15942,1
Potentilla_glandulosa,Potentilla_glandulosa_14442,Potentilla_glandulosa,14442,Drymocallis_glandulosa,Potentilla glandulosa ,Marx 2013-240,Potentilla glandulosa ,7-Aug-13,Salzburger Spitzl,1,Pioneer Mountians,0,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Tallus down from summit,11600,43.77446,114.15942,1
Taraxacum_lyratum,Taraxacum_lyratum_14443,Taraxacum_lyratum,14443,,Taraxacum lyratum ,Marx 2013-241,Taraxacum lyratum ,7-Aug-13,Salzburger Spitzl,1,Pioneer Mountians,0,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Tallus down from summit,11600,43.77446,114.15942,1
Sedum_lanceolatum_var_lanceolatum,Sedum_lanceolatum_var_lanceolatum_14444,Sedum_lanceolatum_var_lanceolatum,14444,Sedum_lanceolatum,Sedum lanceolatum var. lanceolatum,Marx 2013-242,Sedum lanceolatum var. lanceolatum,7-Aug-13,Salzburger Spitzl,1,Pioneer Mountians,0,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Tallus down from summit,11600,43.77446,114.15942,1
Oxyria_digyna,Oxyria_digyna_14445,Oxyria_digyna,14445,Oxyria_digyna,Oxyria digyna,Marx 2013-243,Oxyria digyna,7-Aug-13,Salzburger Spitzl,1,Pioneer Mountians,0,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Tallus down from summit,11600,43.77446,114.15942,1
Antennaria_umbrinella,Antennaria_umbrinella_14446,Antennaria_umbrinella,14446,Antennaria_umbrinella,Antennaria umbrinella,Marx 2013-244,Antennaria umbrinella,7-Aug-13,Salzburger Spitzl,1,Pioneer Mountians,0,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Tallus down from summit,11600,43.77446,114.15942,1
Penstemon_procerus_var_formosus,Unknown_14447,Unknown,14447,,NA,Marx 2013-245,NA,7-Aug-13,Salzburger Spitzl,1,Pioneer Mountians,0,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Tallus down from summit,11600,43.77446,114.15942,1
Claytonia_megarhiza,Claytonia_megarhiza_14448,Claytonia_megarhiza,14448,Claytonia_megarhiza,Claytonia megarhiza,Marx 2013-246,Claytonia megarhiza,7-Aug-13,Salzburger Spitzl,1,Pioneer Mountians,0,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Tallus down from summit,11600,43.77446,114.15942,1
Heuchera_parvifolia_var_dissecta,Heuchera_parvifolia_var_dissecta_14449,Heuchera_parvifolia_var_dissecta,14449,Heuchera_parvifolia,Heuchera parvifolia var. dissecta,Marx 2013-247,Heuchera parvifolia var. dissecta,7-Aug-13,Salzburger Spitzl,1,Pioneer Mountians,0,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Tallus down from summit,11600,43.77446,114.15942,1
Eriogonum_ovalifolium_var_depressum,Eriogonum_ovalifolium_var_depressum_14450,Eriogonum_ovalifolium_var_depressum,14450,Eriogonum_ovalifolium,Eriogonum ovalifolium var. depressum,Marx 2013-248,Eriogonum ovalifolium ,7-Aug-13,Salzburger Spitzl,1,Pioneer Mountians,0,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Tallus down from summit,11600,43.77446,114.15942,1
Cerastium_beeringianum,Cerastium_beeringianum_14451,Cerastium_beeringianum,14451,Cerastium_beeringianum,Cerastium beeringianum,Marx 2013-249,Cerastium beeringianum,7-Aug-13,Salzburger Spitzl,1,Pioneer Mountians,0,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Tallus down from summit,11600,43.77446,114.15942,1
Erigeron_compositus,Erigeron_compositus_14452,Erigeron_compositus,14452,Erigeron_compositus,Erigeron compositus,Marx 2013-250,Erigeron compositus,7-Aug-13,Salzburger Spitzl,1,Pioneer Mountians,0,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Tallus down from summit,11600,43.77446,114.15942,1
Arnica_mollis,Arnica_mollis_14453,Arnica_mollis,14453,Arnica_mollis,Arnica mollis,Marx 2013-251,Arnica mollis,7-Aug-13,Salzburger Spitzl,1,Pioneer Mountians,0,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Tallus down from summit,11600,43.77446,114.15942,1
Arabis_sp,Arabis_sp_14454,Arabis_sp,14454,,Arabis sp.,Marx 2013-252,Arabis sp.,7-Aug-13,Salzburger Spitzl,1,Pioneer Mountians,0,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Tallus down from summit,11600,43.77446,114.15942,1
Draba_lonchocarpa,Draba_lonchocarpa_14455,Draba_lonchocarpa,14455,Draba_lonchocarpa,Draba lonchocarpa,Marx 2013-253,Draba lonchocarpa,7-Aug-13,Salzburger Spitzl,1,Pioneer Mountians,0,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Tallus down from summit,11600,43.77446,114.15942,1
Astragalus_kentrophyta,Astragalus_kentrophyta_14456,Astragalus_kentrophyta,14456,Astragalus_kentrophyta,Astragalus kentrophyta,Marx 2013-254,Astragalus kentrophyta,7-Aug-13,Salzburger Spitzl,1,Pioneer Mountians,0,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Tallus down from summit,11600,43.77446,114.15942,1
NA,NA,NA,NA,Phacelia_hastata,Phacelia hastata,Marx 2013-255,Phacelia hastata,7-Aug-13,Salzburger Spitzl,1,Pioneer Mountians,0,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Tallus down from summit,11600,43.77446,114.15942,1
