"","SampleID","PrimerPairID","BarcodeID","ProjectID","MiSeqRun"
"348","Antennaria_umbrinella_14446","atpB2","Echo194","atpB_S766R_S3",160222
"349","Antennaria_umbrinella_14446","ndhF","Echo194","ndhF_5_803",160222
"350","Antennaria_umbrinella_14446","matK","Golf290","matK_1F_4R",160222
"351","Antennaria_umbrinella_14446","atpB","India386","atpB_S1494R_S611",160222
"352","Antennaria_umbrinella_14446","rbcL_5","Echo194","rbcL",150807
"353","Antennaria_umbrinella_14460","trnT","Echo209","trn_ab",150807
"354","Antennaria_umbrinella_14460","trnLF","Echo221","trn_cf",150807
"355","Antennaria_umbrinella_14460","atpB","India401","atpB_S1494R_S611",160222
"356","Antennaria_umbrinella_14460","matK2","Echo209","matK_3F_3R",160222
"357","Antennaria_umbrinella_14460","ndhF2","Golf305","ndhF_803_1318",160222
"358","Antennaria_umbrinella_14460","matK","Golf305","matK_1F_4R",160222
"359","Antennaria_umbrinella_14460","atpB2","Echo209","atpB_S766R_S3",160222
"360","Antennaria_umbrinella_14460","rbcL_5","Echo209","rbcL",150807
"361","Antennaria_umbrinella_14460","ITS","Echo223","ITS",150807
"362","Antennaria_umbrinella_14460","ndhF3","Echo209","ndhF_1318_3",160222
"363","Antennaria_umbrinella_14460","ndhF","Echo209","ndhF_5_803",160222
"364","Antennaria_umbrinella_14601","rbcL_5","Foxtrot253","rbcL",150807
"365","Antennaria_umbrinella_14601","ITS","Foxtrot268","ITS",150807
"366","Antennaria_umbrinella_14601","atpB2","Foxtrot253","atpB_S766R_S3",160222
"367","Antennaria_umbrinella_14601","atpB","Juliett445","atpB_S1494R_S611",160222
"368","Antennaria_umbrinella_14601","ndhF3","Foxtrot253","ndhF_1318_3",160222
"369","Antennaria_umbrinella_14601","trnLF","Foxtrot266","trn_cf",150807
"370","Antennaria_umbrinella_14601","ndhF2","Hotel349","ndhF_803_1318",160222
"371","Antennaria_umbrinella_14601","matK","Hotel349","matK_1F_4R",160222
"372","Antennaria_umbrinella_14601","matK2","Foxtrot253","matK_3F_3R",160222
"373","Antennaria_umbrinella_14601","ndhF","Foxtrot253","ndhF_5_803",160222
"374","Antennaria_umbrinella_14601","trnT","Foxtrot253","trn_ab",150807
"375","Aquilegia_flavescens_14428","atpB2","Hotel368","atpB_S766R_S3",160222
"376","Aquilegia_flavescens_14428","trnT","Delta176","trn_ab",150807
"377","Aquilegia_flavescens_14428","rbcL_5","Hotel368","rbcL",150807
"378","Aquilegia_flavescens_14428","matK","Foxtrot272","matK_1F_4R",160222
"379","Aquilegia_flavescens_14428","atpB","Foxtrot272","atpB_S1494R_S611",160222
"380","Aquilegia_flavescens_14428","trnLF","Delta181","trn_cf",150807
"381","Aquilegia_flavescens_14428","matK2","Hotel368","matK_3F_3R",160222
"382","Aquilegia_flavescens_14428","ITS","Bravo87","ITS",150807
"383","Aquilegia_flavescens_14428","ndhF2","Foxtrot272","ndhF_803_1318",160222
"384","Aquilegia_flavescens_14428","ndhF3","Hotel368","ndhF_1318_3",160222
"385","Aquilegia_flavescens_14428","ndhF","Hotel368","ndhF_5_803",160222
"386","Arabis_cf_lemmonii_14266","atpB","Charlie136","atpB_S1494R_S611",160222
"387","Arabis_cf_lemmonii_14266","trnT","Alpha40","trn_ab",150807
"388","Arabis_cf_lemmonii_14266","ndhF3","India424","ndhF_1318_3",160222
"389","Arabis_cf_lemmonii_14266","matK2","India424","matK_3F_3R",160222
"390","Arabis_cf_lemmonii_14266","atpB2","India424","atpB_S766R_S3",160222
"391","Arabis_cf_lemmonii_14266","ITS","Juliett443","ITS",150807
"392","Arabis_cf_lemmonii_14266","trnLF","Bravo59","trn_cf",150807
"393","Arabis_cf_lemmonii_14266","ndhF2","Charlie136","ndhF_803_1318",160222
"394","Arabis_cf_lemmonii_14266","matK","Charlie136","matK_1F_4R",160222
"395","Arabis_cf_lemmonii_14266","rbcL_5","India424","rbcL",150807
"396","Arabis_cf_lemmonii_14266","ndhF","India424","ndhF_5_803",160222
"397","Arabis_cf_lemmonii_14345","rbcL_5","Golf319","rbcL",150807
"398","Arabis_cf_lemmonii_14345","ndhF3","Golf319","ndhF_1318_3",160222
"399","Arabis_cf_lemmonii_14345","atpB","Echo223","atpB_S1494R_S611",160222
"400","Arabis_cf_lemmonii_14345","trnT","Charlie127","trn_ab",150807
"401","Arabis_cf_lemmonii_14345","ITS","Alpha45","ITS",150807
"402","Arabis_cf_lemmonii_14345","matK","Echo223","matK_1F_4R",160222
"403","Arabis_cf_lemmonii_14345","ndhF","Golf319","ndhF_5_803",160222
"404","Arabis_cf_lemmonii_14345","matK2","Golf319","matK_3F_3R",160222
"405","Arabis_cf_lemmonii_14345","trnLF","Charlie139","trn_cf",150807
"406","Arabis_cf_lemmonii_14345","atpB2","Golf319","atpB_S766R_S3",160222
"407","Arabis_cf_lemmonii_14345","ndhF2","Echo223","ndhF_803_1318",160222
"408","Arabis_cf_lemonii_13546","trnT","Golf295","trn_ab",150807
"409","Arabis_cf_lemonii_13546","ITS","Echo199","ITS",141219
"410","Arabis_cf_lemonii_13546","ndhF3","Kilo487","ndhF_1318_3",160222
"411","Arabis_cf_lemonii_13546","ndhF2","Alpha7","ndhF_803_1318",160222
"412","Arabis_cf_lemonii_13546","rbcL_5","Kilo487","rbcL",150807
"413","Arabis_cf_lemonii_13546","ndhF","Kilo487","ndhF_5_803",160222
"414","Arabis_cf_lemonii_13546","trnLF","Golf295","trnL_cf",141219
"415","Arabis_cf_lemonii_13546","atpB2","Kilo487","atpB_S766R_S3",160222
"416","Arabis_cf_lemonii_13546","matK","Alpha7","matK_1F_4R",160222
"417","Arabis_cf_lemonii_13546","atpB","Alpha7","atpB_S1494R_S611",160222
"418","Arabis_cf_lemonii_13546","matK2","Kilo487","matK_3F_3R",160222
"419","Arabis_cf_lemonii_14630","atpB2","Foxtrot276","atpB_S766R_S3",160222
"420","Arabis_cf_lemonii_14630","ndhF2","Hotel372","ndhF_803_1318",160222
"421","Arabis_cf_lemonii_14630","atpB","Juliett468","atpB_S1494R_S611",160222
"422","Arabis_cf_lemonii_14630","trnLF","Kilo489","trn_cf",150807
"423","Arabis_cf_lemonii_14630","matK","Hotel372","matK_1F_4R",160222
"424","Arabis_cf_lemonii_14630","matK2","Foxtrot276","matK_3F_3R",160222
"425","Arabis_cf_lemonii_14630","ITS","Kilo491","ITS",160222
"426","Arabis_cf_lemonii_14630","trnT","Foxtrot276","trn_ab",150807
"427","Arabis_cf_lemonii_14630","ndhF","Foxtrot276","ndhF_5_803",160222
"428","Arabis_cf_lemonii_14630","ndhF3","Foxtrot276","ndhF_1318_3",160222
"429","Arabis_cf_lemonii_14630","rbcL_5","Foxtrot276","rbcL",150807
"430","Arabis_cf_lemonii_14668","atpB","Kilo511","atpB_S1494R_S611",160222
"431","Arabis_cf_lemonii_14668","atpB2","Charlie127","atpB_S766R_S3",160222
"432","Arabis_cf_lemonii_14668","ndhF","Charlie127","ndhF_5_803",160222
"433","Arabis_cf_lemonii_14668","trnT","India415","trn_ab",150807
"434","Arabis_cf_lemonii_14668","trnLF","Kilo524","trn_cf",150807
"435","Arabis_cf_lemonii_14668","matK2","Charlie127","matK_3F_3R",160222
"436","Arabis_cf_lemonii_14668","ndhF3","Charlie127","ndhF_1318_3",160222
"437","Arabis_cf_lemonii_14668","ITS","Kilo526","ITS",160222
"438","Arabis_cf_lemonii_14668","ndhF2","India415","ndhF_803_1318",160222
"439","Arabis_cf_lemonii_14668","rbcL_5","Alpha31","rbcL",150807
"440","Arabis_cf_lemonii_14668","matK","India415","matK_1F_4R",160222
"441","Arabis_microphylla_14011","trnT","Hotel347","trn_ab",150807
"442","Arabis_microphylla_14011","matK","Bravo59","matK_1F_4R",160222
"443","Arabis_microphylla_14011","rbcL_5","Lima539","rbcL",150807
"444","Arabis_microphylla_14011","atpB2","Lima539","atpB_S766R_S3",160222
"445","Arabis_microphylla_14011","matK2","Lima539","matK_3F_3R",160222
"446","Arabis_microphylla_14011","ITS","Foxtrot254","ITS",141219
"447","Arabis_microphylla_14011","atpB","Bravo59","atpB_S1494R_S611",160222
"448","Arabis_microphylla_14011","ndhF3","Lima539","ndhF_1318_3",160222
"449","Arabis_microphylla_14011","ndhF2","Bravo59","ndhF_803_1318",160222
"450","Arabis_microphylla_14011","ndhF","Lima539","ndhF_5_803",160222
"451","Arabis_microphylla_14011","trnLF","Hotel349","trnL_cf",141219
"452","Arabis_microphylla_14306","atpB2","Juliett475","atpB_S766R_S3",160222
"453","Arabis_microphylla_14306","atpB","Delta187","atpB_S1494R_S611",160222
"454","Arabis_microphylla_14306","matK","Delta187","matK_1F_4R",160222
"455","Arabis_microphylla_14306","rbcL_5","Juliett475","rbcL",150807
"456","Arabis_microphylla_14306","ITS","Juliett471","ITS",150807
"457","Arabis_microphylla_14306","matK2","Juliett475","matK_3F_3R",160222
"458","Arabis_microphylla_14306","ndhF","Juliett475","ndhF_5_803",160222
"459","Arabis_microphylla_14306","trnLF","Bravo95","trn_cf",150807
"460","Arabis_microphylla_14306","ndhF2","Delta187","ndhF_803_1318",160222
"461","Arabis_microphylla_14306","trnT","Bravo91","trn_ab",150807
"462","Arabis_microphylla_14306","ndhF3","Juliett475","ndhF_1318_3",160222
"463","Arabis_cf_lemmonii_14454","matK","Golf294","matK_1F_4R",160222
"464","Arabis_cf_lemmonii_14454","trnT","Echo198","trn_ab",150807
"465","Arabis_cf_lemmonii_14454","ndhF3","Echo198","ndhF_1318_3",160222
"466","Arabis_cf_lemmonii_14454","ITS","Echo220","ITS",150807
"467","Arabis_cf_lemmonii_14454","atpB","India390","atpB_S1494R_S611",160222
"468","Arabis_cf_lemmonii_14454","atpB2","Echo198","atpB_S766R_S3",160222
"469","Arabis_cf_lemmonii_14454","ndhF","Echo198","ndhF_5_803",160222
"470","Arabis_cf_lemmonii_14454","rbcL_5","Echo198","rbcL",150807
"471","Arabis_cf_lemmonii_14454","trnLF","Echo218","trn_cf",150807
"472","Arabis_cf_lemmonii_14454","matK2","Echo198","matK_3F_3R",160222
"473","Arabis_cf_lemmonii_14454","ndhF2","Golf294","ndhF_803_1318",160222
"474","Arabis_cf_lemmonii_14683","trnT","India423","trn_ab",150807
"475","Arabis_cf_lemmonii_14683","ITS","Lima542","ITS",160222
"476","Arabis_cf_lemmonii_14683","matK","India423","matK_1F_4R",160222
"477","Arabis_cf_lemmonii_14683","ndhF2","India423","ndhF_803_1318",160222
"478","Arabis_cf_lemmonii_14683","atpB","Kilo519","atpB_S1494R_S611",160222
"479","Arabis_cf_lemmonii_14683","atpB2","Charlie135","atpB_S766R_S3",160222
"480","Arabis_cf_lemmonii_14683","rbcL_5","Alpha39","rbcL",150807
"481","Arabis_cf_lemmonii_14683","ndhF","Charlie135","ndhF_5_803",160222
"482","Arabis_cf_lemmonii_14683","matK2","Charlie135","matK_3F_3R",160222
"483","Arabis_cf_lemmonii_14683","trnLF","Lima532","trn_cf",150807
"484","Arabis_cf_lemmonii_14683","ndhF3","Charlie135","ndhF_1318_3",160222
"485","Arnica_chamissonis_14416","ndhF2","Foxtrot266","ndhF_803_1318",160222
"486","Arnica_chamissonis_14416","ITS","Bravo81","ITS",150807
"487","Arnica_chamissonis_14416","matK2","Hotel362","matK_3F_3R",160222
"488","Arnica_chamissonis_14416","ndhF3","Hotel362","ndhF_1318_3",160222
"489","Arnica_chamissonis_14416","ndhF","Hotel362","ndhF_5_803",160222
"490","Arnica_chamissonis_14416","atpB2","Hotel362","atpB_S766R_S3",160222
"491","Arnica_chamissonis_14416","rbcL_5","Hotel362","rbcL",150807
"492","Arnica_chamissonis_14416","atpB","Foxtrot266","atpB_S1494R_S611",160222
"493","Arnica_chamissonis_14416","trnT","Delta170","trn_ab",150807
"494","Arnica_chamissonis_14416","trnLF","Delta167","trn_cf",150807
"495","Arnica_chamissonis_14416","matK","Foxtrot266","matK_1F_4R",160222
"496","Arnica_chamissonis_14582","matK","Golf324","matK_1F_4R",160222
"497","Arnica_chamissonis_14582","rbcL_5","Echo228","rbcL",150807
"498","Arnica_chamissonis_14582","trnT","Echo228","trn_ab",150807
"499","Arnica_chamissonis_14582","ITS","Foxtrot243","ITS",150807
"500","Arnica_chamissonis_14582","matK2","Echo228","matK_3F_3R",160222
"501","Arnica_chamissonis_14582","ndhF2","Golf324","ndhF_803_1318",160222
"502","Arnica_chamissonis_14582","atpB","India420","atpB_S1494R_S611",160222
"503","Arnica_chamissonis_14582","trnLF","Foxtrot241","trn_cf",150807
"504","Arnica_chamissonis_14582","ndhF3","Echo228","ndhF_1318_3",160222
"505","Arnica_chamissonis_14582","atpB2","Echo228","atpB_S766R_S3",160222
"506","Arnica_chamissonis_14582","ndhF","Echo228","ndhF_5_803",160222
"507","Arnica_latifolia_14303","ndhF2","Delta178","ndhF_803_1318",160222
"508","Arnica_latifolia_14303","atpB","Delta178","atpB_S1494R_S611",160222
"509","Arnica_latifolia_14303","atpB2","Juliett466","atpB_S766R_S3",160222
"510","Arnica_latifolia_14303","matK2","Juliett466","matK_3F_3R",160222
"511","Arnica_latifolia_14303","ndhF3","Juliett466","ndhF_1318_3",160222
"512","Arnica_latifolia_14303","rbcL_5","Juliett466","rbcL",150807
"513","Arnica_latifolia_14303","trnT","Bravo82","trn_ab",150807
"514","Arnica_latifolia_14303","matK","Delta178","matK_1F_4R",160222
"515","Arnica_latifolia_14303","ndhF","Juliett466","ndhF_5_803",160222
"516","Arnica_latifolia_14303","trnLF","Bravo86","trn_cf",150807
"517","Arnica_latifolia_14303","ITS","Juliett477","ITS",150807
"518","Arnica_latifolia_14316","rbcL_5","Golf289","rbcL",150807
"519","Arnica_latifolia_14316","ITS","Alpha12","ITS",150807
"520","Arnica_latifolia_14316","trnLF","Charlie101","trn_cf",150807
"521","Arnica_latifolia_14316","matK2","Golf289","matK_3F_3R",160222
"522","Arnica_latifolia_14316","matK","Echo193","matK_1F_4R",160222
"523","Arnica_latifolia_14316","ndhF2","Echo193","ndhF_803_1318",160222
"524","Arnica_latifolia_14316","atpB","Echo193","atpB_S1494R_S611",160222
"525","Arnica_latifolia_14316","ndhF3","Golf289","ndhF_1318_3",160222
"526","Arnica_latifolia_14316","atpB2","Golf289","atpB_S766R_S3",160222
"527","Arnica_latifolia_14316","trnT","Charlie97","trn_ab",150807
"528","Arnica_latifolia_14316","ndhF","Golf289","ndhF_5_803",160222
"529","Arnica_latifolia_14361","atpB","Echo239","atpB_S1494R_S611",160222
"530","Arnica_latifolia_14361","ITS","Bravo61","ITS",150807
"531","Arnica_latifolia_14361","rbcL_5","Golf335","rbcL",150807
"532","Arnica_latifolia_14361","atpB2","Golf335","atpB_S766R_S3",160222
"533","Arnica_latifolia_14361","ndhF2","Echo239","ndhF_803_1318",160222
"534","Arnica_latifolia_14361","ndhF3","Golf335","ndhF_1318_3",160222
"535","Arnica_latifolia_14361","matK2","Golf335","matK_3F_3R",160222
"536","Arnica_latifolia_14361","trnT","Charlie143","trn_ab",150807
"537","Arnica_latifolia_14361","matK","Echo239","matK_1F_4R",160222
"538","Arnica_latifolia_14361","trnLF","Delta148","trn_cf",150807
"539","Arnica_latifolia_14361","ndhF","Golf335","ndhF_5_803",160222
"540","Arnica_latifolia_14599","ITS","Foxtrot267","ITS",150807
"541","Arnica_latifolia_14599","trnT","Foxtrot252","trn_ab",150807
"542","Arnica_latifolia_14599","rbcL_5","Foxtrot252","rbcL",150807
"543","Arnica_latifolia_14599","trnLF","Foxtrot265","trn_cf",150807
"544","Arnica_latifolia_14599","ndhF3","Foxtrot252","ndhF_1318_3",160222
"545","Arnica_latifolia_14599","ndhF","Foxtrot252","ndhF_5_803",160222
"546","Arnica_latifolia_14599","ndhF2","Hotel348","ndhF_803_1318",160222
"547","Arnica_latifolia_14599","matK2","Foxtrot252","matK_3F_3R",160222
"548","Arnica_latifolia_14599","atpB2","Foxtrot252","atpB_S766R_S3",160222
"549","Arnica_latifolia_14599","matK","Hotel348","matK_1F_4R",160222
"550","Arnica_latifolia_14599","atpB","Juliett444","atpB_S1494R_S611",160222
"551","Arnica_latifolia_var_gracilis_13577","trnT","Golf332","trn_ab",150807
"552","Arnica_latifolia_var_gracilis_13577","ndhF3","Kilo524","ndhF_1318_3",160222
"553","Arnica_latifolia_var_gracilis_13577","atpB2","Kilo524","atpB_S766R_S3",160222
"554","Arnica_latifolia_var_gracilis_13577","rbcL_5","Kilo524","rbcL",150807
"555","Arnica_latifolia_var_gracilis_13577","ndhF","Kilo524","ndhF_5_803",160222
"556","Arnica_latifolia_var_gracilis_13577","trnLF","Golf326","trnL_cf",141219
"557","Arnica_latifolia_var_gracilis_13577","ITS","Echo231","ITS",141219
"558","Arnica_latifolia_var_gracilis_13577","matK","Alpha44","matK_1F_4R",160222
"559","Arnica_latifolia_var_gracilis_13577","atpB","Alpha44","atpB_S1494R_S611",160222
"560","Arnica_latifolia_var_gracilis_13577","ndhF2","Alpha44","ndhF_803_1318",160222
"561","Arnica_latifolia_var_gracilis_13577","matK2","Kilo524","matK_3F_3R",160222
"562","Arnica_latifolia_var_gracilis_14128","trnT","Hotel377","trn_ab",150807
"563","Arnica_latifolia_var_gracilis_14128","atpB","Bravo89","atpB_S1494R_S611",160222
"564","Arnica_latifolia_var_gracilis_14128","rbcL_5","Lima569","rbcL",150807
"565","Arnica_latifolia_var_gracilis_14128","matK","Bravo89","matK_1F_4R",160222
"566","Arnica_latifolia_var_gracilis_14128","trnLF","Hotel379","trnL_cf",141219
"567","Arnica_latifolia_var_gracilis_14128","ndhF2","Bravo89","ndhF_803_1318",160222
"568","Arnica_latifolia_var_gracilis_14128","matK2","Lima569","matK_3F_3R",160222
"569","Arnica_latifolia_var_gracilis_14128","ITS","Foxtrot285","ITS",141219
"570","Arnica_latifolia_var_gracilis_14128","ndhF3","Lima569","ndhF_1318_3",160222
"571","Arnica_latifolia_var_gracilis_14128","ndhF","Lima569","ndhF_5_803",160222
"572","Arnica_latifolia_var_gracilis_14128","atpB2","Lima569","atpB_S766R_S3",160222
"573","Arnica_mollis_14453","ndhF3","Echo205","ndhF_1318_3",160222
"574","Arnica_mollis_14453","trnT","Echo205","trn_ab",150807
"575","Arnica_mollis_14453","matK","Golf301","matK_1F_4R",160222
"576","Arnica_mollis_14453","ITS","Echo212","ITS",150807
"577","Arnica_mollis_14453","rbcL_5","Echo205","rbcL",150807
"578","Arnica_mollis_14453","ndhF","Echo205","ndhF_5_803",160222
"579","Arnica_mollis_14453","ndhF2","Golf301","ndhF_803_1318",160222
"580","Arnica_mollis_14453","atpB2","Echo205","atpB_S766R_S3",160222
"581","Arnica_mollis_14453","matK2","Echo205","matK_3F_3R",160222
"582","Arnica_mollis_14453","trnLF","Echo210","trn_cf",150807
"583","Arnica_mollis_14453","atpB","India397","atpB_S1494R_S611",160222
"584","Arnica_parryi_14240","atpB2","India411","atpB_S766R_S3",160222
"585","Arnica_parryi_14240","matK2","India411","matK_3F_3R",160222
"586","Arnica_parryi_14240","ndhF","India411","ndhF_5_803",160222
"587","Arnica_parryi_14240","trnLF","Alpha22","trn_cf",150807
"588","Arnica_parryi_14240","matK","Charlie123","matK_1F_4R",160222
"589","Arnica_parryi_14240","ndhF3","India411","ndhF_1318_3",160222
"590","Arnica_parryi_14240","ITS","India407","ITS",150807
"591","Arnica_parryi_14240","trnT","Alpha27","trn_ab",150807
"592","Arnica_parryi_14240","atpB","Charlie123","atpB_S1494R_S611",160222
"593","Arnica_parryi_14240","ndhF2","Charlie123","ndhF_803_1318",160222
"594","Arnica_parryi_14240","rbcL_5","India411","rbcL",150807
"595","Artemisia_dracunculus_14284","ndhF","Juliett448","ndhF_5_803",160222
"596","Artemisia_dracunculus_14284","atpB2","Juliett448","atpB_S766R_S3",160222
"597","Artemisia_dracunculus_14284","matK2","Juliett448","matK_3F_3R",160222
"598","Artemisia_dracunculus_14284","atpB","Delta160","atpB_S1494R_S611",160222
"599","Artemisia_dracunculus_14284","ITS","Juliett452","ITS",150807
"600","Artemisia_dracunculus_14284","ndhF3","Juliett448","ndhF_1318_3",160222
"601","Artemisia_dracunculus_14284","ndhF2","Delta160","ndhF_803_1318",160222
"602","Artemisia_dracunculus_14284","matK","Delta160","matK_1F_4R",160222
"603","Artemisia_dracunculus_14284","trnT","Bravo64","trn_ab",150807
"604","Artemisia_dracunculus_14284","trnLF","Bravo76","trn_cf",150807
"605","Artemisia_dracunculus_14284","rbcL_5","Juliett448","rbcL",150807
"606","Erigeron_glacialis_14609","trnT","Foxtrot265","trn_ab",150807
"607","Erigeron_glacialis_14609","matK","Hotel361","matK_1F_4R",160222
"608","Erigeron_glacialis_14609","trnLF","Foxtrot270","trn_cf",150807
"609","Erigeron_glacialis_14609","atpB2","Foxtrot265","atpB_S766R_S3",160222
"610","Erigeron_glacialis_14609","ndhF2","Hotel361","ndhF_803_1318",160222
"611","Erigeron_glacialis_14609","ndhF","Foxtrot265","ndhF_5_803",160222
"612","Erigeron_glacialis_14609","ITS","Foxtrot272","ITS",150807
"613","Erigeron_glacialis_14609","rbcL_5","Foxtrot265","rbcL",150807
"614","Erigeron_glacialis_14609","atpB","Juliett457","atpB_S1494R_S611",160222
"615","Erigeron_glacialis_14609","matK2","Foxtrot265","matK_3F_3R",160222
"616","Erigeron_glacialis_14609","ndhF3","Foxtrot265","ndhF_1318_3",160222
